id,Title,Company Name,Salary,Location,Category,Description,Link
8925,Graphic Design Executive,Maxvue Vision Sdn. Bhd.,"RM 2,600 - RM 4,000",Seremban,Multimedia,"8925            Graphic Design Executive            RM 2,600 - RM 4,000            Seremban            Multimedia",https://www.jobstreet.com.my/en/job/graphic-design-executive-4709745?jobId=jobstreet-my-job-4709745&sectionRank=276&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
4488,Packaging Designer,Dr. Vapes Asia,"RM 2,600 - RM 4,200",Shah Alam/Subang,Multimedia,"4488            Packaging Designer            RM 2,600 - RM 4,200            Shah Alam/Subang            Multimedia",https://www.jobstreet.com.my/en/job/packaging-designer-4697914?jobId=jobstreet-my-job-4697914&sectionRank=218&token=0~e0c5620b-bc96-42ed-84e6-b1c53bc2962d&fr=SRP%20Job%20Listing'
8661,Graphic & Multimedia Designer,MEGAN JEWELLERY SDN. BHD,"RM 2,700 - RM 3,000",Butterworth,Multimedia,"8661            Graphic & Multimedia Designer            RM 2,700 - RM 3,000            Butterworth            Multimedia",https://www.jobstreet.com.my/en/job/graphic-multimedia-designer-4715291?jobId=jobstreet-my-job-4715291&sectionRank=12&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
6074,Graphic Designer,Empire Asia Events Marketing Sdn Bhd,"RM 2,700 - RM 3,600",Petaling Jaya,Multimedia,"6074            Graphic Designer            RM 2,700 - RM 3,600            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4713350?jobId=jobstreet-my-job-4713350&sectionRank=129&token=0~0a4942ec-6d2f-4bdb-b17a-f2e011a86310&fr=SRP%20Job%20Listing'
7634,Graphic Designer,Chiropractic First (M'sia) Sdn Bhd,"RM 2,800 - RM 3,300",Petaling Jaya,Multimedia,"7634            Graphic Designer            RM 2,800 - RM 3,300            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4708217?jobId=jobstreet-my-job-4708217&sectionRank=223&token=0~e0c5620b-bc96-42ed-84e6-b1c53bc2962d&fr=SRP%20Job%20Listing'
9621,Multimedia Designer / Animator,CREATIVE UNICORN SDN. BHD.,"RM 2,800 - RM 3,500",Selangor,Multimedia,"9621            Multimedia Designer / Animator            RM 2,800 - RM 3,500            Selangor            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-designer-animator-4713526?jobId=jobstreet-my-job-4713526&sectionRank=10&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
6363,Graphic Designer cum Social Media Executive,B-Canyon (M) Sdn Bhd,"RM 2,800 - RM 3,500",Selayang,Multimedia,"6363            Graphic Designer cum Social Media Executive            RM 2,800 - RM 3,500            Selayang            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-cum-social-media-executive-4673641?jobId=jobstreet-my-job-4673641&sectionRank=244&token=0~101c0662-aa05-454d-9b95-f982c225d9fe&fr=SRP%20Job%20Listing'
1887,Graphic Designer cum Video Editor ,SVO Fevermore Group,"RM 2,800 - RM 3,600",Kuala Lumpur,Multimedia,"1887            Graphic Designer cum Video Editor             RM 2,800 - RM 3,600            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-cum-video-editor-%E5%B9%B3%E9%9D%A2%E8%AE%BE%E8%AE%A1%E5%B8%88%E5%85%BC%E8%A7%86%E9%A2%91%E7%BC%96%E8%BE%91-4693733?jobId=jobstreet-my-job-4693733&sectionRank=92&token=0~cc78cb43-f6cd-413c-aa94-3686dc15940c&fr=SRP%20Job%20Listing'
5249,Graphic Designer,"Black Sire Technology Co.,Ltd","RM 2,800 - RM 3,800",George Town,Multimedia,"5249            Graphic Designer            RM 2,800 - RM 3,800            George Town            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4697594?jobId=jobstreet-my-job-4697594&sectionRank=17&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
2345,MULTIMEDIA DESIGNER,CONNECT BUILD SDN. BHD.,"RM 2,800 - RM 3,800",Selangor - Others,Multimedia,"2345            MULTIMEDIA DESIGNER            RM 2,800 - RM 3,800            Selangor - Others            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-designer-4712137?jobId=jobstreet-my-job-4712137&sectionRank=22&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
7485,Graphic Designer,FIRST GLOBAL PROPERTIES SDN. BHD.,"RM 2,800 - RM 3,800",Petaling Jaya,Multimedia,"7485            Graphic Designer            RM 2,800 - RM 3,800            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4699791?jobId=jobstreet-my-job-4699791&sectionRank=145&token=0~0a4942ec-6d2f-4bdb-b17a-f2e011a86310&fr=SRP%20Job%20Listing'
2084,VIDEO EDITOR  (BASED IN KUALA LUMPUR),INNOTRIBE SOLUTIONS SDN BHD,"RM 2,800 - RM 3,900",Kuala Lumpur,Multimedia,"2084            VIDEO EDITOR  (BASED IN KUALA LUMPUR)            RM 2,800 - RM 3,900            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/video-editor-based-in-kuala-lumpur-4708899?jobId=jobstreet-my-job-4708899&sectionRank=235&token=0~e0c5620b-bc96-42ed-84e6-b1c53bc2962d&fr=SRP%20Job%20Listing'
3759,Multimedia cum Marketing Executive,COURSEMAP PLT,"RM 2,800 - RM 3,920",Puchong,Multimedia,"3759            Multimedia cum Marketing Executive            RM 2,800 - RM 3,920            Puchong            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-cum-marketing-executive-4715345?jobId=jobstreet-my-job-4715345&sectionRank=25&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
6006,Graphic Designer,KMT JAYA SDN BHD,"RM 2,800 - RM 4,000",Kuala Lumpur,Multimedia,"6006            Graphic Designer            RM 2,800 - RM 4,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4695509?jobId=jobstreet-my-job-4695509&sectionRank=184&token=0~8da17ecd-0bc4-461a-b047-375862f8de4b&fr=SRP%20Job%20Listing'
4064,Motion Graphic Artist/ Intern,PROPERTYLIMBROTHERSMEDIA SDN. BHD.,"RM 2,800 - RM 4,500",Selangor,Multimedia,"4064            Motion Graphic Artist/ Intern            RM 2,800 - RM 4,500            Selangor            Multimedia",https://www.jobstreet.com.my/en/job/motion-graphic-artist-intern-4672869?jobId=jobstreet-my-job-4672869&sectionRank=280&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
4542,Graphic Designer cum Marketing Executive,TKL Signatures Sdn Bhd,"RM 3,000 - RM 3,500",Subang Jaya,Multimedia,"4542            Graphic Designer cum Marketing Executive            RM 3,000 - RM 3,500            Subang Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-cum-marketing-executive-4694709?jobId=jobstreet-my-job-4694709&sectionRank=182&token=0~8da17ecd-0bc4-461a-b047-375862f8de4b&fr=SRP%20Job%20Listing'
8607,Graphic Designer,Didian Sdn Bhd,"RM 3,000 - RM 3,500",Kuala Lumpur,Multimedia,"8607            Graphic Designer            RM 3,000 - RM 3,500            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4707496?jobId=jobstreet-my-job-4707496&sectionRank=287&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
3546,Multimedia Designer,DREAMORY ENTERTAINMENT,"RM 3,000 - RM 4,000",Kuala Lumpur,Multimedia,"3546            Multimedia Designer            RM 3,000 - RM 4,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-designer-4681934?jobId=jobstreet-my-job-4681934&sectionRank=6&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
6518,Graphic Designer,V CAPITAL KRONOS BERHAD,"RM 3,000 - RM 4,000",Kuala Lumpur,Multimedia,"6518            Graphic Designer            RM 3,000 - RM 4,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4712500?jobId=jobstreet-my-job-4712500&sectionRank=65&token=0~cd13a073-77c6-4286-b9c5-fcdd3fbb12c8&fr=SRP%20Job%20Listing'
3498,Illustrator,GM Design Studio,"RM 3,000 - RM 4,000","Johor Bahru, Petaling Jaya",Multimedia,"3498            Illustrator            RM 3,000 - RM 4,000            Johor Bahru, Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/illustrator-4702433?jobId=jobstreet-my-job-4702433&sectionRank=71&token=0~cd13a073-77c6-4286-b9c5-fcdd3fbb12c8&fr=SRP%20Job%20Listing'
7698,Animator,GM Design Studio,"RM 3,000 - RM 4,000","Kuala Lumpur, Johor Bahru",Multimedia,"7698            Animator            RM 3,000 - RM 4,000            Kuala Lumpur, Johor Bahru            Multimedia",https://www.jobstreet.com.my/en/job/animator-4701569?jobId=jobstreet-my-job-4701569&sectionRank=72&token=0~cd13a073-77c6-4286-b9c5-fcdd3fbb12c8&fr=SRP%20Job%20Listing'
3904,Graphic Designer & Content Creator,Generation Two Thousand Apparel Sdn. Bhd.,"RM 3,000 - RM 4,000",Kuala Lumpur,Multimedia,"3904            Graphic Designer & Content Creator            RM 3,000 - RM 4,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-content-creator-4714477?jobId=jobstreet-my-job-4714477&sectionRank=75&token=0~cd13a073-77c6-4286-b9c5-fcdd3fbb12c8&fr=SRP%20Job%20Listing'
5892,Graphic Designer,ALT Advantage Sdn Bhd,"RM 3,000 - RM 4,000",Kuala Lumpur,Multimedia,"5892            Graphic Designer            RM 3,000 - RM 4,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4711805?jobId=jobstreet-my-job-4711805&sectionRank=91&token=0~cc78cb43-f6cd-413c-aa94-3686dc15940c&fr=SRP%20Job%20Listing'
2105,Multimedia Programmer,Mindspectrum Sdn Bhd,"RM 3,000 - RM 4,000",Selangor,Multimedia,"2105            Multimedia Programmer            RM 3,000 - RM 4,000            Selangor            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-programmer-4702232?jobId=jobstreet-my-job-4702232&sectionRank=121&token=0~0a4942ec-6d2f-4bdb-b17a-f2e011a86310&fr=SRP%20Job%20Listing'
6656,Graphic Designer cum Video Editor,Purney Beauty Sdn. Bhd.,"RM 3,000 - RM 4,000",Puchong,Multimedia,"6656            Graphic Designer cum Video Editor            RM 3,000 - RM 4,000            Puchong            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-cum-video-editor-4708930?jobId=jobstreet-my-job-4708930&sectionRank=154&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
2147,2D Animator Unity Game Artist,BITTO TECH SDN. BHD.,"RM 3,000 - RM 4,200",Shah Alam/Subang,Multimedia,"2147            2D Animator Unity Game Artist            RM 3,000 - RM 4,200            Shah Alam/Subang            Multimedia",https://www.jobstreet.com.my/en/job/2d-animator-unity-game-artist-4677238?jobId=jobstreet-my-job-4677238&sectionRank=156&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
9310,Designer Executive,Concevoir,"RM 3,000 - RM 4,200",Bukit Mertajam,Multimedia,"9310            Designer Executive            RM 3,000 - RM 4,200            Bukit Mertajam            Multimedia",https://www.jobstreet.com.my/en/job/designer-executive-4701679?jobId=jobstreet-my-job-4701679&sectionRank=167&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
2078,Social Media Graphic Designer,ECOM EMPIRE SDN BHD,"RM 3,000 - RM 4,200",Puchong,Multimedia,"2078            Social Media Graphic Designer            RM 3,000 - RM 4,200            Puchong            Multimedia",https://www.jobstreet.com.my/en/job/social-media-graphic-designer-4690093?jobId=jobstreet-my-job-4690093&sectionRank=319&token=0~20b5d301-e330-418e-8221-9b46f81c198e&fr=SRP%20Job%20Listing'
8468,Multimedia Executive (Senior Level),HAUS COSMETICS,"RM 3,000 - RM 4,500",Kuala Lumpur,Multimedia,"8468            Multimedia Executive (Senior Level)            RM 3,000 - RM 4,500            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-executive-senior-level-4712837?jobId=jobstreet-my-job-4712837&sectionRank=20&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
7120,GRAPHIC DESIGNER,Media Art Advertising Sdn Bhd,"RM 3,000 - RM 4,800",Subang Jaya,Multimedia,"7120            GRAPHIC DESIGNER            RM 3,000 - RM 4,800            Subang Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4706564?jobId=jobstreet-my-job-4706564&sectionRank=282&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
5050,"Digital Graphic, UI/UX Designer",INFRA MOBILE DIGITAL SDN BHD,"RM 3,000 - RM 5,000",Kuala Lumpur,Multimedia,"5050            Digital Graphic, UI/UX Designer            RM 3,000 - RM 5,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/digital-graphic-ui-ux-designer-4710323?jobId=jobstreet-my-job-4710323&sectionRank=159&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
6995,Multimedia Specialist,IT Essentials Sdn Bhd,"RM 3,000 - RM 5,500",Puchong,Multimedia,"6995            Multimedia Specialist            RM 3,000 - RM 5,500            Puchong            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-specialist-4697582?jobId=jobstreet-my-job-4697582&sectionRank=4&token=0~51af86b7-04f2-4c2b-939c-2fdde57f5b90&fr=SRP%20Job%20Listing'
5484,Graphic Designer (Remote Work),IMPERIAL HARVEST PTE. LTD.,"RM 3,000 - RM 6,000","Johor, Kuala Lumpur, Penang",Multimedia,"5484            Graphic Designer (Remote Work)            RM 3,000 - RM 6,000            Johor, Kuala Lumpur, Penang            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-remote-work-8950782/origin/sg?jobId=jobstreet-sg-job-8950782&sectionRank=186&token=0~8da17ecd-0bc4-461a-b047-375862f8de4b&fr=SRP%20Job%20Listing'
2928,Graphic Designer,EPS Malaysia,"RM 3,200 - RM 4,200",Kuala Lumpur,Multimedia,"2928            Graphic Designer            RM 3,200 - RM 4,200            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4704752?jobId=jobstreet-my-job-4704752&sectionRank=227&token=0~e0c5620b-bc96-42ed-84e6-b1c53bc2962d&fr=SRP%20Job%20Listing'
7932,Graphic Designer,Tropicana Corporation Berhad,"RM 3,500 - RM 4,000",Selangor,Multimedia,"7932            Graphic Designer            RM 3,500 - RM 4,000            Selangor            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4704136?jobId=jobstreet-my-job-4704136&sectionRank=219&token=0~e0c5620b-bc96-42ed-84e6-b1c53bc2962d&fr=SRP%20Job%20Listing'
6604,Digital Designer,ANDALUS VENTURES SDN. BHD.,"RM 3,500 - RM 4,500",Petaling Jaya,Multimedia,"6604            Digital Designer            RM 3,500 - RM 4,500            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/digital-designer-4697981?jobId=jobstreet-my-job-4697981&sectionRank=173&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
2081,Web Designer,Tattooing 101,"RM 3,500 - RM 4,500",Kuala Lumpur,Multimedia,"2081            Web Designer            RM 3,500 - RM 4,500            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/web-designer-4679048?jobId=jobstreet-my-job-4679048&sectionRank=249&token=0~101c0662-aa05-454d-9b95-f982c225d9fe&fr=SRP%20Job%20Listing'
4875,Graphic Designer,Thriven Global Berhad,"RM 3,500 - RM 4,500",Petaling Jaya,Multimedia,"4875            Graphic Designer            RM 3,500 - RM 4,500            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4707457?jobId=jobstreet-my-job-4707457&sectionRank=286&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
7040,UI/UX Designer,Harimau Malaya,"RM 3,500 - RM 4,500",Petaling Jaya,Multimedia,"7040            UI/UX Designer            RM 3,500 - RM 4,500            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/ui-ux-designer-4715689?jobId=jobstreet-my-job-4715689&sectionRank=288&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
3721,Graphic Designer,INNERZEN WELLNESS ACADEMY SDN BHD,"RM 3,500 - RM 4,500",Puchong,Multimedia,"3721            Graphic Designer            RM 3,500 - RM 4,500            Puchong            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-%E5%B9%B3%E9%9D%A2%E8%AE%BE%E8%AE%A1%E5%B8%88-4689592?jobId=jobstreet-my-job-4689592&sectionRank=300&token=0~0ffd8d42-41e6-4839-a7fa-3dc5ae9baf15&fr=SRP%20Job%20Listing'
3046,Creative Graphic Designer (5 Working Days),Souper Tang Restaurant Group Sdn Bhd.,"RM 3,500 - RM 4,500",Johor,Multimedia,"3046            Creative Graphic Designer (5 Working Days)            RM 3,500 - RM 4,500            Johor            Multimedia",https://www.jobstreet.com.my/en/job/creative-graphic-designer-5-working-days-4687168?jobId=jobstreet-my-job-4687168&sectionRank=304&token=0~20b5d301-e330-418e-8221-9b46f81c198e&fr=SRP%20Job%20Listing'
9759,Graphic Designer,APOLLON EVENT PLANNING SDN. BHD.,"RM 3,500 - RM 4,500",Kuala Lumpur,Multimedia,"9759            Graphic Designer            RM 3,500 - RM 4,500            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-%E5%B9%B3%E9%9D%A2%E8%AE%BE%E8%AE%A1%E5%B8%88-4689373?jobId=jobstreet-my-job-4689373&sectionRank=310&token=0~20b5d301-e330-418e-8221-9b46f81c198e&fr=SRP%20Job%20Listing'
5612,Visual Designer,RT Empire Groups Sdn Bhd,"RM 3,500 - RM 4,900",Kuala Lumpur,Multimedia,"5612            Visual Designer            RM 3,500 - RM 4,900            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/visual-designer-4706074?jobId=jobstreet-my-job-4706074&sectionRank=303&token=0~20b5d301-e330-418e-8221-9b46f81c198e&fr=SRP%20Job%20Listing'
8039,Motion Graphic Designer cum Animator,Distinct Media Sdn. Bhd.,"RM 3,500 - RM 5,000",Kuala Lumpur,Multimedia,"8039            Motion Graphic Designer cum Animator            RM 3,500 - RM 5,000            Kuala Lumpur            Multimedia",https://www.jobstreet.com.my/en/job/motion-graphic-designer-cum-animator-4692091?jobId=jobstreet-my-job-4692091&sectionRank=63&token=0~cd13a073-77c6-4286-b9c5-fcdd3fbb12c8&fr=SRP%20Job%20Listing'
4795,Multimedia Graphic Designer,Pinkoctopus Sdn Bhd,"RM 3,500 - RM 5,000",Subang Jaya,Multimedia,"4795            Multimedia Graphic Designer            RM 3,500 - RM 5,000            Subang Jaya            Multimedia",https://www.jobstreet.com.my/en/job/multimedia-graphic-designer-4688814?jobId=jobstreet-my-job-4688814&sectionRank=152&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
2701,UI/UX Designer Software Developer,EA Holdings Berhad,"RM 3,500 - RM 6,000",Cyberjaya,Multimedia,"2701            UI/UX Designer Software Developer            RM 3,500 - RM 6,000            Cyberjaya            Multimedia",https://www.jobstreet.com.my/en/job/ui-ux-designer-software-developer-4684828?jobId=jobstreet-my-job-4684828&sectionRank=309&token=0~20b5d301-e330-418e-8221-9b46f81c198e&fr=SRP%20Job%20Listing'
4150,Creative Product Designer,TCE Sports Sdn Bhd,"RM 3,800 - RM 5,000",George Town,Multimedia,"4150            Creative Product Designer            RM 3,800 - RM 5,000            George Town            Multimedia",https://www.jobstreet.com.my/en/job/creative-product-designer-4711149?jobId=jobstreet-my-job-4711149&sectionRank=122&token=0~0a4942ec-6d2f-4bdb-b17a-f2e011a86310&fr=SRP%20Job%20Listing'
